"","subject","activity","tBodyAcc_mean_X","tBodyAcc_mean_Y","tBodyAcc_mean_Z","tBodyAcc_std_X","tBodyAcc_std_Y","tBodyAcc_std_Z","tGravityAcc_mean_X","tGravityAcc_mean_Y","tGravityAcc_mean_Z","tGravityAcc_std_X","tGravityAcc_std_Y","tGravityAcc_std_Z","tBodyAccJerk_mean_X","tBodyAccJerk_mean_Y","tBodyAccJerk_mean_Z","tBodyAccJerk_std_X","tBodyAccJerk_std_Y","tBodyAccJerk_std_Z","tBodyGyro_mean_X","tBodyGyro_mean_Y","tBodyGyro_mean_Z","tBodyGyro_std_X","tBodyGyro_std_Y","tBodyGyro_std_Z","tBodyGyroJerk_mean_X","tBodyGyroJerk_mean_Y","tBodyGyroJerk_mean_Z","tBodyGyroJerk_std_X","tBodyGyroJerk_std_Y","tBodyGyroJerk_std_Z","tBodyAccMag_mean","tBodyAccMag_std","tGravityAccMag_mean","tGravityAccMag_std","tBodyAccJerkMag_mean","tBodyAccJerkMag_std","tBodyGyroMag_mean","tBodyGyroMag_std","tBodyGyroJerkMag_mean","tBodyGyroJerkMag_std","fBodyAcc_mean_X","fBodyAcc_mean_Y","fBodyAcc_mean_Z","fBodyAcc_std_X","fBodyAcc_std_Y","fBodyAcc_std_Z","fBodyAccJerk_mean_X","fBodyAccJerk_mean_Y","fBodyAccJerk_mean_Z","fBodyAccJerk_std_X","fBodyAccJerk_std_Y","fBodyAccJerk_std_Z","fBodyGyro_mean_X","fBodyGyro_mean_Y","fBodyGyro_mean_Z","fBodyGyro_std_X","fBodyGyro_std_Y","fBodyGyro_std_Z","fBodyAccMag_mean","fBodyAccMag_std","fBodyBodyAccJerkMag_mean","fBodyBodyAccJerkMag_std","fBodyBodyGyroMag_mean","fBodyBodyGyroMag_std","fBodyBodyGyroJerkMag_mean","fBodyBodyGyroJerkMag_std"
"95",16,"STANDING",0.286127807948718,-0.0167188162052564,-0.109757318673077,-0.205148875089744,-0.0306974656410256,-0.246785049628205,0.949066531538462,-0.199473343333333,-0.0742948706923077,-0.968497414871795,-0.957153796025641,-0.941901275641026,0.0970337961217949,0.02935634105,-0.00409814954102564,-0.243993259401282,-0.11320986759359,-0.429447608333333,-0.0948655660310256,-0.0328048363064103,0.0991484883698718,-0.482191320012821,-0.257826915969872,-0.338176576333333,-0.0654011951115385,-0.0362153037012821,-0.0495441447641026,-0.388507451153846,-0.391000972051282,-0.432794988357692,-0.116689947474359,-0.190201130076923,-0.116689947474359,-0.190201130076923,-0.225575181192308,-0.180490636205128,-0.215743074435897,-0.308918215051282,-0.399542957179487,-0.410345786051282,-0.227752475319231,-0.0304588569205128,-0.277682308179487,-0.199430222374359,-0.0933058126796154,-0.291846601666667,-0.275615246423077,-0.172174977976167,-0.388731268076923,-0.278959713383333,-0.109427034116667,-0.468648535487179,-0.352716287269231,-0.242052015548718,-0.270257505079487,-0.525548644525641,-0.276031344073077,-0.423519371666667,-0.132793687573333,-0.351922457730769,-0.179220816041026,-0.189283084670513,-0.306078984429487,-0.435877658923077,-0.409190503483333,-0.454971212589744
"96",16,"LAYING",0.278899269857143,-0.0168172141975714,-0.109733041757143,-0.908721161428571,-0.859879159985714,-0.886941647142857,0.841692063042857,-0.0976075852857143,0.0704240546814286,-0.988093655,-0.972564075571429,-0.974054244857143,0.0841766855857143,0.00222980394714286,-0.00221886926394286,-0.923051699428571,-0.924351137142857,-0.932126537714286,-0.01364460905,-0.0761215206142857,0.0918754936,-0.931099465285714,-0.932176212,-0.886120521142857,-0.107216658042857,-0.0415801238785714,-0.0526131233414286,-0.948059214571429,-0.948240318285714,-0.950603528142857,-0.885627233428571,-0.889189228714286,-0.885627233428571,-0.889189228714286,-0.924780308142857,-0.915703147285714,-0.886481918428571,-0.913943440428571,-0.951915527571429,-0.946082045,-0.911626190571429,-0.878792888985714,-0.897451052142857,-0.907725691142857,-0.858884269362857,-0.889839458142857,-0.924259170857143,-0.925670891714286,-0.923781724428571,-0.929005408714286,-0.928299282142857,-0.939232886714286,-0.921683926428571,-0.930118759285714,-0.899810093,-0.934381618,-0.934077192428571,-0.892445964,-0.893777224,-0.903485532571429,-0.914005476714286,-0.917330083285714,-0.926634101857143,-0.920609181857143,-0.946157358857143,-0.949543486142857
"97",17,"WALKING",0.27484316295082,-0.0187595306934426,-0.103502920662295,-0.972700237540984,-0.951549331557377,-0.959803309344262,-0.166425217213115,0.779276050344262,0.464000918967213,-0.985321638360656,-0.983465389180328,-0.97073413,0.0819049303442623,0.0136563440819672,-0.0145012817065656,-0.970486364754098,-0.95537141225082,-0.976475381803279,-0.0138131197877049,-0.0744311047459016,0.117326998868852,-0.967891808688525,-0.972782895081967,-0.962050283934426,-0.102482124016393,-0.0410354133934426,-0.0609802791311475,-0.971675493770492,-0.982428607704918,-0.976262964918033,-0.963254608852459,-0.958736320819672,-0.963254608852459,-0.958736320819672,-0.969107063442623,-0.965288944426229,-0.949225479180328,-0.952886668032787,-0.980869899344262,-0.977716262622951,-0.969944880819672,-0.949433001567213,-0.963623288196721,-0.973889664098361,-0.954963362622951,-0.96012347704918,-0.970771368852459,-0.95532201504918,-0.972680936721312,-0.972923828196721,-0.958787774934426,-0.978942757377049,-0.961357829344262,-0.972929322786885,-0.95889561852459,-0.970012790163934,-0.973021051967213,-0.966670614262295,-0.958642493442623,-0.964584764098361,-0.964733991639344,-0.965099068032787,-0.961594431639344,-0.955271592459016,-0.978826705901639,-0.977515038032787
"98",17,"WALKING_UPSTAIRS",0.285117489583333,-0.01694706380625,-0.115186918895833,-0.265197113979167,-0.0807188990854167,-0.389115135625,0.939833232916667,-0.24469838375,-0.117345056854167,-0.970033132916667,-0.961862874583333,-0.936002895625,0.0775250756464583,0.01583485350625,0.000721415075000001,-0.224804907333333,-0.0867553573208333,-0.544285698958333,-0.0784476841375,-0.0495572467083333,0.0991504416333333,-0.45224815618125,-0.559571696875,-0.477404699791667,-0.0864990712791667,-0.0415987730083333,-0.0351192963125,-0.3486238360625,-0.657113659166667,-0.492448420833333,-0.206696112291667,-0.228890363727083,-0.206696112291667,-0.228890363727083,-0.272050493083333,-0.136925890629167,-0.3714495740625,-0.436763222875,-0.550578298333333,-0.574011919375,-0.2432652586375,-0.077591752525,-0.418427596875,-0.275640370047917,-0.14248011753125,-0.421560561666667,-0.247485504729167,-0.156098886416667,-0.518264883125,-0.271789491229167,-0.0742420478772917,-0.568777626458333,-0.319441069260417,-0.554905047291667,-0.391814037916667,-0.497102497364583,-0.566104302083333,-0.55783703375,-0.186118318739583,-0.374807533958333,-0.149780992995833,-0.129725682542917,-0.4744523743375,-0.511007507375,-0.596609335,-0.577229261458333
"99",17,"WALKING_DOWNSTAIRS",0.282453136521739,-0.0200155378041304,-0.114751277467391,-0.294699091173913,-0.114519874721739,-0.404576411956522,0.910970497608696,-0.223040396521739,-0.112232339456522,-0.968330914130435,-0.953627730869565,-0.93379751826087,0.0946989201826087,-0.00152556861521739,0.00129478975434783,-0.249708637413043,-0.138680887673913,-0.572483928913043,-0.0701986734782609,-0.0449734005304348,0.101645901356522,-0.508240180434783,-0.573812240217391,-0.484960953043478,-0.0719841504586956,-0.0274657694195652,-0.0641004267202174,-0.407135242826087,-0.66633809326087,-0.505773238043478,-0.231651849326087,-0.265913404456522,-0.231651849326087,-0.265913404456522,-0.302570873695652,-0.173873645715217,-0.407522527717391,-0.485519301521739,-0.574002600217391,-0.598552899130435,-0.252617895326087,-0.110505944202174,-0.439036749130435,-0.313196847056522,-0.173998670317391,-0.433597622826087,-0.269996933521739,-0.203526110652174,-0.551297082826087,-0.29683344276087,-0.127336582397826,-0.592736795,-0.385498854130435,-0.572852334565217,-0.406369346956522,-0.549090046086957,-0.578135372173913,-0.561519648043478,-0.22020820476087,-0.408045114347826,-0.193145231456522,-0.159363360030435,-0.521098352391304,-0.552195264565217,-0.623674864565217,-0.597177354782609
"100",17,"SITTING",0.278900425625,-0.0138680555828125,-0.100044325712844,-0.65917510134375,-0.5696749056875,-0.67610668,0.92823193765625,-0.30436521640625,-0.0254967972984375,-0.9697050715625,-0.940212319375,-0.90722342453125,0.0559221335139062,0.0160577407265625,0.00374707277953125,-0.67801533875625,-0.657278151857812,-0.78811849390625,-0.007750632653125,-0.076323398928125,0.0608809405625,-0.7250246366875,-0.697182572796875,-0.665423298732812,-0.09525179125,-0.0548109788828125,-0.0381115211875,-0.7696800359375,-0.773818044203125,-0.7447474271875,-0.6055681663575,-0.626796752640625,-0.6055681663575,-0.626796752640625,-0.687857562548438,-0.675094411015625,-0.630391652171875,-0.6588683536875,-0.7626676890625,-0.7778495625,-0.650871313495312,-0.58065057039375,-0.707874673328125,-0.663948071079687,-0.591975841542188,-0.68751040296875,-0.68566787028125,-0.665783772752969,-0.7665312765625,-0.699389296129687,-0.672353294109375,-0.8084096190625,-0.69228583828125,-0.6957466855,-0.637196305515625,-0.73807201046875,-0.702748075109375,-0.70711274,-0.615538042046875,-0.69292020078125,-0.65314350353125,-0.707631300457813,-0.682295270828125,-0.708637088296875,-0.771960009671875,-0.8023136084375
"101",17,"STANDING",0.263824733987179,-0.0232675092675641,-0.104387389010256,-0.215899507717038,0.0514263402679487,-0.214717055226923,0.897274690384615,-0.352346290384615,-0.114312206384615,-0.948697351666667,-0.933459951025641,-0.910685166282051,0.0590652605307692,0.0321005571897436,-0.0166449246575641,-0.283601722692308,-0.195706259979487,-0.62444349025641,0.0313619360051282,-0.136307628371795,0.0586641109794872,-0.459063963346154,-0.263213548965385,-0.426045338794872,-0.118852637773462,-0.0441707119474359,-0.0399646208060256,-0.468570092705128,-0.587906240858974,-0.502510017730769,-0.0850204404358974,-0.210269471183333,-0.0850204404358974,-0.210269471183333,-0.318565532,-0.293891916085897,-0.196354074333333,-0.242727331807692,-0.527161468166667,-0.581441768474359,-0.244107550358974,-0.0421997707397436,-0.420030125,-0.207404341191026,0.0281628836564103,-0.182616566941026,-0.309423932374359,-0.235187322866667,-0.592617589358974,-0.321616379384231,-0.207898361101282,-0.654871636025641,-0.362463590833333,-0.402070432191026,-0.347237023202564,-0.493069170615385,-0.203518150974359,-0.508299079230769,-0.182678401333333,-0.351974819160256,-0.250815336128205,-0.358873484297436,-0.346648101205128,-0.310642009974359,-0.568827505423077,-0.629925306179487
"102",17,"LAYING",0.262727648802817,-0.00750406783661972,-0.0997400197605634,-0.974617504929577,-0.88056082943662,-0.898091529295775,0.843854093802817,0.0562501566167606,0.131967708535211,-0.96390272943662,-0.92240762056338,-0.915788713239437,0.0739125080422535,0.00353538107887324,-0.00216843677253521,-0.976687175352113,-0.958226368169014,-0.976897163380282,-0.0379984018014084,-0.075437976084507,0.107735464743099,-0.960315901690141,-0.95045659056338,-0.931075326197183,-0.101943668661972,-0.0366249485267606,-0.0606805257714085,-0.973545765070423,-0.980386082253521,-0.976230336197183,-0.915061474929577,-0.893754299295775,-0.915061474929577,-0.893754299295775,-0.972258202535211,-0.969687843239437,-0.921744013661972,-0.925737157014085,-0.979631888450704,-0.978157131549296,-0.973417259859155,-0.908165722253521,-0.930909433521127,-0.975304939577465,-0.875233258732394,-0.890034702816901,-0.976906001126761,-0.958665213380282,-0.973351296760563,-0.978618247183099,-0.960829823802817,-0.979109183098592,-0.956035899859155,-0.959911563661972,-0.937952311549296,-0.962133038309859,-0.946045582957746,-0.935310238169014,-0.919188078873239,-0.898059148450704,-0.969025837042254,-0.969629287183099,-0.947635213380282,-0.925240891521127,-0.979313473521127,-0.977929027746479
"103",18,"WALKING",0.27306440375,-0.01606887635,-0.1062393169,-0.740400455,-0.650701161625,-0.726010546785714,0.108429727857143,0.241611145357143,0.477061032928571,-0.96975132125,-0.974022367142857,-0.965496345892857,0.0922728936071429,0.0157085564803571,0.00797211551642857,-0.766203199821429,-0.704648177089286,-0.830656859107143,-0.0567725224482143,-0.0721282202107143,0.121200954410714,-0.80792162,-0.795774233035714,-0.731511833125,-0.106367249785714,-0.0415580701767857,-0.0562612224285714,-0.769988946964286,-0.866649793035714,-0.805588490357143,-0.691966397125,-0.761843475178571,-0.691966397125,-0.761843475178571,-0.747714435535714,-0.776241033571429,-0.724769560857143,-0.775551024107143,-0.834537442142857,-0.84087418125,-0.74323617,-0.661775828364286,-0.755759502142857,-0.739850959642857,-0.667166829375,-0.730925832321429,-0.776158008392857,-0.730520458214286,-0.815357105714286,-0.776665484642857,-0.696542155875,-0.844477989821429,-0.758155557857143,-0.809224779107143,-0.734616272232143,-0.824129334285714,-0.790373722321429,-0.755234817321429,-0.757035386785714,-0.801712483035714,-0.769713801964286,-0.787011745,-0.80328634375,-0.795943565178571,-0.850528596785714,-0.840120632321429
"104",18,"WALKING_UPSTAIRS",0.281527010862069,-0.0226776716317241,-0.116907761741379,-0.0334281463793103,0.0305609186275862,-0.31470893637931,0.908645526896552,-0.265090338793103,-0.164677781224138,-0.95616931637931,-0.947223658965517,-0.919792632586207,0.107976798987931,0.00737618028793103,-0.0149264476637931,-0.136348830737931,-0.112585479431034,-0.494834657413793,-0.145298890743103,0.017103430567431,0.130722216353448,-0.385006663286207,-0.356090956637931,-0.270606946586207,-0.0665761563775862,-0.0432875095884483,-0.0593126236482759,-0.297419164948276,-0.526997957758621,-0.436000419137931,-0.0164873775862069,-0.0287048897931034,-0.0164873775862069,-0.0287048897931034,-0.188405000913793,-0.162730638187931,-0.170382500082759,-0.340907316563793,-0.450203755448276,-0.506817788448276,-0.0684234046482759,0.0289823619517241,-0.341045279413793,-0.0220265792844828,-0.0356199737272414,-0.359523956551724,-0.15091959237069,-0.155005284517241,-0.440368086844828,-0.201240385534483,-0.127646864331034,-0.548720019827586,-0.198812335155172,-0.349171429206897,-0.239139278901724,-0.44531124137931,-0.368034652758621,-0.352306234137931,-0.00257441025862069,-0.196535257743103,-0.134762030024138,-0.207725875275862,-0.359188933327586,-0.444825972913793,-0.494661766724138,-0.559187394827586
"105",18,"WALKING_DOWNSTAIRS",0.281261622545455,-0.0219268193690909,-0.103619462552727,-0.173694183992727,-0.0764090854545455,-0.318753003636364,0.915502161272727,-0.258889663090909,-0.164945141909091,-0.963232120909091,-0.950933621272727,-0.926430028,0.0674117355963636,0.0373482016690909,0.0134272578381818,-0.256023790127273,-0.210846199690909,-0.554516265818182,-0.101592206396364,-0.014296561974,0.1055390558,-0.450237804818182,-0.440331915636364,-0.219578668925455,-0.0631857965672727,-0.0707222484418182,-0.0866435564676364,-0.3850123574,-0.612415661272727,-0.446649118545455,-0.114675267881818,-0.225919568256364,-0.114675267881818,-0.225919568256364,-0.279662196018182,-0.300853203832727,-0.235375359770909,-0.402847427909091,-0.525146788909091,-0.572783250909091,-0.175266341789091,-0.0872269065272727,-0.367526830127273,-0.173935071845455,-0.130013797494545,-0.347567106909091,-0.268358123876364,-0.262962497310909,-0.508430588,-0.311561904545455,-0.208126468245455,-0.600248567636364,-0.307223897472727,-0.446062832654545,-0.238978005836364,-0.497108962363636,-0.442140527272727,-0.2881136068,-0.183614198145455,-0.372329867527273,-0.26475645586,-0.355939857327273,-0.453901709043636,-0.47181874,-0.579057149272727,-0.595619515272727
"106",18,"SITTING",0.278224290350877,-0.0191819448982456,-0.112179290578947,-0.983922897894737,-0.942986584385965,-0.942419233859649,0.916202068421053,-0.111637456438596,0.135710849540351,-0.992643465438596,-0.97648355754386,-0.964716489473684,0.0757286437017544,0.0147130144447368,0.000599022840175438,-0.975021415789474,-0.960347289649123,-0.976149860350877,-0.0293955791503509,-0.072549015,0.0839004063684211,-0.976298873508772,-0.956945059122807,-0.959135985087719,-0.0969115947894737,-0.0398215683877193,-0.0547219513087719,-0.977062517719298,-0.980063969298246,-0.970304653508772,-0.96015905754386,-0.954791556666667,-0.96015905754386,-0.954791556666667,-0.972316998947368,-0.968864453508772,-0.957767279473684,-0.95196903,-0.979264056666667,-0.97678283368421,-0.979630157368421,-0.946725501754386,-0.955412053157895,-0.986009829298246,-0.943994621754386,-0.939555491754386,-0.975608340526316,-0.961081164912281,-0.972673592280702,-0.97666609122807,-0.962373226140351,-0.978242167017544,-0.970578979473684,-0.962974861578947,-0.955508790526316,-0.978208924385965,-0.954252294210526,-0.964205240350877,-0.957108814561404,-0.959988035438596,-0.967644185438596,-0.969548404035088,-0.96056887245614,-0.954622044210526,-0.977561150175439,-0.977193547719298
"107",18,"STANDING",0.27572868739726,-0.0180624549494521,-0.106820534369863,-0.876700713013699,-0.767196339164384,-0.815668295205479,0.925629047671233,-0.222807704452055,-0.0224104819986301,-0.981092080821918,-0.951905195479452,-0.942065362328767,0.0809724279178082,0.00593136766328767,-0.0062367419439726,-0.878971580547945,-0.852185959589041,-0.92532473630137,-0.0385445830027397,-0.0603411453287671,0.0919175306438356,-0.831587077534247,-0.87722337,-0.830791903835616,-0.0927538069410959,-0.038688867990411,-0.0553884229036986,-0.868660264931507,-0.933155078356164,-0.909238597123288,-0.820574540821918,-0.809880878835616,-0.820574540821918,-0.809880878835616,-0.883641528219178,-0.863837940958904,-0.809341640605479,-0.819119056575342,-0.913716666438356,-0.913475057534247,-0.878519459178082,-0.791787706794521,-0.860641624657534,-0.87651266260274,-0.769584304931507,-0.807063963013699,-0.883130990684932,-0.855102023013699,-0.914219331232877,-0.885563177945205,-0.859509699863014,-0.935491613013699,-0.810490742054795,-0.888448861369863,-0.846175068356164,-0.839813889726027,-0.872035418767123,-0.841858168630137,-0.824446290821918,-0.831552224383562,-0.863361703287671,-0.864754742739726,-0.854950484109589,-0.828330418767123,-0.916364829863014,-0.916063605068493
"108",18,"LAYING",0.279652820153846,-0.016889541684,-0.109529074769231,-0.979185162307692,-0.943385905538462,-0.949474036307692,-0.106037030923077,-0.194282765692308,-0.463068448892308,-0.979596820769231,-0.968696226769231,-0.972358828923077,0.0739634724307692,0.00693981655215385,0.00482343494575385,-0.981236469230769,-0.974610082307692,-0.970350752153846,-0.0214101178707692,-0.0778391580153846,0.0756152551538462,-0.951534404307692,-0.962361812,-0.955412804769231,-0.0984634191692308,-0.0384523584953846,-0.0533170097861538,-0.957471062,-0.979687285538462,-0.977202794923077,-0.958950417538462,-0.956865670615385,-0.958950417538462,-0.956865670615385,-0.975999233384615,-0.972286931692308,-0.932484147076923,-0.923837468769231,-0.975398301076923,-0.967951536615385,-0.979588205384615,-0.953531635076923,-0.956270370923077,-0.979217397692308,-0.941381531538461,-0.949337126307692,-0.981092001384615,-0.974461990153846,-0.967638599538462,-0.983184806307692,-0.976805065230769,-0.971643746615385,-0.940649476615385,-0.965240059692308,-0.954613803384615,-0.955113281846154,-0.961107248615385,-0.959896972307692,-0.960734219384615,-0.960869869076923,-0.971402443384615,-0.972330735230769,-0.939496947692308,-0.927232242615385,-0.969327688923077,-0.968255834307692
"109",19,"WALKING",0.269263421076923,-0.0171882347625,-0.104620377307692,-0.0412779531692308,0.116441598838462,-0.396197652884615,0.955838766730769,-0.131063332488462,-0.00685480347480769,-0.958165694230769,-0.925838768076923,-0.949147132307692,0.0778890911923077,-0.0163694487903846,-0.00427658893326923,-0.163403313538462,-0.0314612412461538,-0.591184991538461,-0.0229424306625,-0.0984041265826923,0.0663964751711539,-0.464314712115385,-0.466071000961538,-0.271666237865385,-0.0647151696538462,-0.0581116144615385,-0.0528985700692308,-0.373475413076923,-0.565041350384615,-0.159591775336538,0.01172085795,-0.113241712980769,0.01172085795,-0.113241712980769,-0.192900507326923,-0.196163553617308,-0.281936529826923,-0.407422451692308,-0.437889503846154,-0.499024336730769,-0.131943405711538,0.0655607118057692,-0.449412136153846,-0.0103496656538462,0.0712793692923077,-0.415219194807692,-0.221444188388462,-0.125511072741154,-0.561679206538462,-0.177886905211538,0.00550181236538461,-0.619011415576923,-0.322330080842308,-0.465527612307692,-0.1336593952975,-0.510666526538462,-0.471418265192308,-0.39150629,-0.124585255980769,-0.247253002115385,-0.161099717403846,-0.250520828509615,-0.415100292557692,-0.507203877884615,-0.517763515961538,-0.512795458076923
"110",19,"WALKING_UPSTAIRS",0.2841246155,-0.024325447015,-0.10756375305,-0.4794243600375,-0.3804061737,-0.602393908575,0.949294307,-0.205864669325,0.051823364475,-0.9739623435,-0.93427589825,-0.934337448,0.0829484397,0.0074399675215,-0.000636317025,-0.579025654025,-0.547369569575,-0.801773096,0.0724731461,-0.0999079640375,0.057472387235,-0.711326162,-0.67261135,-0.586108317325,-0.1366184241,-0.047115421765,-0.034838329475,-0.644964669175,-0.783234226,-0.58062966425,-0.43122986807375,-0.512117966325,-0.43122986807375,-0.512117966325,-0.6042388868,-0.6152590255,-0.57931892711,-0.63877882,-0.710373909,-0.73820166275,-0.5522879369,-0.4506662783325,-0.70065186625,-0.4540564876775,-0.38540958645,-0.5859952689,-0.613460039675,-0.59049829555,-0.78855237475,-0.5814268102,-0.531081741675,-0.81334221075,-0.61806053417,-0.71957783425,-0.5201700607075,-0.74163063925,-0.65142608075,-0.64890545125,-0.529586065975,-0.5783365047,-0.598541038275,-0.63976633475,-0.65770595965,-0.6889949295,-0.75182948225,-0.73960222425
"111",19,"WALKING_DOWNSTAIRS",0.282457702025641,-0.0209552168333333,-0.106406496358974,-0.166742465282051,-0.130303882535897,-0.467161741538462,0.945223906923077,-0.172883814479487,0.0211058320481308,-0.961794541025641,-0.929516373333333,-0.931383093333333,0.0980962889128205,0.00716206283076923,-0.0137254366535897,-0.336372409876923,-0.257092113438462,-0.691595556410256,-0.0601993212897436,-0.0734561846692308,0.0763955873410256,-0.581312668717949,-0.549214083076923,-0.405786994282051,-0.132307882820513,-0.0671648975935897,-0.0632913224641026,-0.510951551794872,-0.679495011538462,-0.346557441230769,-0.145894311771795,-0.217953532794872,-0.145894311771795,-0.217953532794872,-0.370396551871795,-0.378748790020513,-0.396924970564103,-0.511957712051282,-0.568673062564103,-0.626992297948718,-0.255811484205128,-0.166169337189744,-0.55818855025641,-0.135457367769231,-0.167559607738462,-0.461515397948718,-0.374218474466667,-0.321027876205128,-0.66619953,-0.356722480025641,-0.237263673612308,-0.715575444358974,-0.456326705897436,-0.568975991538462,-0.288885922969231,-0.622579054871795,-0.541945334102564,-0.504839632564103,-0.244593334974359,-0.325873698071795,-0.348578370871795,-0.426158691576923,-0.529527116923077,-0.585699869487179,-0.634193955128205,-0.644610285897436
"112",19,"SITTING",0.278926201506849,-0.0112854081493151,-0.108412227845205,-0.977863146849315,-0.910056377876712,-0.934329736164384,0.567478492054795,0.305989178356164,0.174737170710959,-0.971884076575342,-0.943649609054795,-0.956174142328767,0.0752990923287671,-0.00167210460547945,0.0035500249689589,-0.978963775479452,-0.954771983287671,-0.976204524246575,-0.0341061027138356,-0.0779258416986301,0.0992024233013699,-0.961639495616438,-0.958598254931507,-0.94371337630137,-0.0930036891369863,-0.0401068286027397,-0.0554683580643836,-0.968379369452055,-0.977918200684932,-0.969622495205479,-0.942621688630137,-0.926236315890411,-0.942621688630137,-0.926236315890411,-0.972564959726027,-0.967954258493151,-0.934732479589041,-0.927014575068493,-0.97680669630137,-0.972230453835616,-0.976588510958904,-0.92593923260274,-0.95278453739726,-0.978618498082192,-0.908361419772603,-0.930020328767123,-0.979466378219178,-0.956012661369863,-0.972704209863014,-0.980333358493151,-0.956565110136986,-0.978341423287671,-0.956950709589041,-0.962980218493151,-0.943306157260274,-0.963731613972603,-0.956574182191781,-0.949235685616438,-0.939420068493151,-0.931133221643836,-0.966873154657534,-0.968326087123288,-0.946921415205479,-0.927804532465753,-0.97418228630137,-0.971541780547945
"113",19,"STANDING",0.272752613150685,-0.0165353823926027,-0.104864408739726,-0.670695401561644,-0.504155117861644,-0.639481199452055,0.927869656164384,-0.152117159745205,0.0136276220684932,-0.96048305109589,-0.926718771369863,-0.900123946438356,0.0528820708150685,0.0170610776254795,0.00603217164657534,-0.709674162452055,-0.634106795945205,-0.841355986849315,0.00490458988534247,-0.0839775236657534,0.0559610496712329,-0.701362322876712,-0.772155748630137,-0.712385523150685,-0.102140310328767,-0.0458636422520548,-0.0377540150356164,-0.736312411506849,-0.86485146369863,-0.754439431917808,-0.586940162158767,-0.619805146405479,-0.586940162158767,-0.619805146405479,-0.716164071232877,-0.690529613136986,-0.640004982136986,-0.663419739575343,-0.809752152191781,-0.833870429589041,-0.701514094045205,-0.555073196167123,-0.726266039726027,-0.660475966946575,-0.511010789993151,-0.625238974520548,-0.723660315535616,-0.647659351205479,-0.825178400684932,-0.721250567967123,-0.644756112886808,-0.856343890958904,-0.672830221712329,-0.792612238082192,-0.680746503561644,-0.713750894109589,-0.763009054931507,-0.75121308630137,-0.628078697986301,-0.675935309589041,-0.686030654986301,-0.698604051547945,-0.724594293424658,-0.68430764019726,-0.83841083369863,-0.839960491643836
"114",19,"LAYING",0.281863426939759,-0.016710451931,-0.10724121313253,-0.49609271586747,-0.369937721907229,-0.656592657590361,0.365731245301205,0.33027407360241,0.113237323613253,-0.963021860361446,-0.965706450120482,-0.963719516385542,0.0906767250722892,0.015110972560241,0.00423691688168675,-0.539990848615663,-0.452640289014458,-0.751923105060241,-0.0544688200010843,-0.0659125453084337,0.106341460349398,-0.692705408421687,-0.701849093373494,-0.599000905421687,-0.114441828246988,-0.0454851749271084,-0.0547975554361446,-0.624146526915663,-0.744781769277108,-0.506008353153012,-0.448760800193976,-0.542747758433735,-0.448760800193976,-0.542747758433735,-0.547542949831325,-0.546242934545783,-0.599776205421687,-0.675694147095181,-0.672384668072289,-0.697651936987952,-0.521764119192771,-0.401639064822892,-0.674303158554217,-0.487461844951807,-0.393829192063855,-0.674955278192771,-0.572996504374699,-0.503622425787952,-0.736775972650602,-0.547024167698795,-0.433919221866265,-0.765324211807229,-0.608463941084337,-0.703582216024096,-0.519846150759036,-0.720016297831325,-0.703354277590361,-0.666257311204819,-0.516022137891566,-0.632065336792771,-0.534909109365542,-0.565085257783133,-0.668741850161446,-0.739979004578313,-0.725544848192771,-0.686513681325301
"115",20,"WALKING",0.275506395882353,-0.0150693940101961,-0.105581171843137,-0.188478922588235,-0.136331336002157,-0.27393756627451,0.911866152156863,-0.0895191891568627,0.114956872588235,-0.976257670588235,-0.971939842941177,-0.952773023529412,0.0782899166313726,0.0133952228490196,0.0086282669745098,-0.239172862080392,-0.129645651978039,-0.482368303333333,-0.0234676901845098,-0.0744983597882353,0.0880516259176471,-0.618093316666667,-0.224878344862745,-0.440753589803922,-0.105860621262549,-0.0499689599803922,-0.0334479130666667,-0.426076523921569,-0.607459687843137,-0.509666544509804,-0.121297104131373,-0.275988129215686,-0.121297104131373,-0.275988129215686,-0.265169063980392,-0.161346009392157,-0.315100391372549,-0.391339028235294,-0.52617237254902,-0.629045689607843,-0.159142283026471,-0.0819594096627451,-0.306976792745098,-0.200781998294118,-0.22236996427451,-0.314157015098039,-0.230795749568627,-0.136846788911765,-0.418429410196078,-0.320387068509804,-0.186111708919608,-0.546623085490196,-0.455160298823529,-0.393561181176471,-0.405840851039216,-0.672346288627451,-0.143060809547059,-0.504632121764706,-0.247891505980392,-0.405163155901961,-0.137451848901961,-0.197402595686274,-0.445481509411765,-0.458876463921569,-0.644102996470588,-0.635742190784314
